id,flight_id,flight_number,airline_id,departure_airport,arrival_airport,departure_datetime,arrival_datetime,subaircrafttypecode
4043,5033,5810,DL,CHS,LGA,2025-01-29 06:10:00,2025-01-29 08:13:00,E75
4044,5033,5810,DL,CHS,LGA,2025-01-30 06:10:00,2025-01-30 08:13:00,E75
4045,5033,5810,DL,CHS,LGA,2025-01-31 06:10:00,2025-01-31 08:13:00,E75
4046,12508,3189,DL,CHS,ATL,2025-01-22 17:00:00,2025-01-22 18:20:00,739
4047,12508,3189,DL,CHS,ATL,2025-01-29 17:00:00,2025-01-29 18:20:00,739
4048,12507,3189,DL,ATL,CHS,2025-01-22 14:39:00,2025-01-22 15:44:00,739
4049,12507,3189,DL,ATL,CHS,2025-01-29 14:39:00,2025-01-29 15:44:00,739
4050,4898,5737,DL,CHS,JFK,2025-01-04 07:00:00,2025-01-04 09:18:00,E75
4051,4898,5737,DL,CHS,JFK,2025-01-11 07:00:00,2025-01-11 09:18:00,E75
4052,4898,5737,DL,CHS,JFK,2025-01-18 07:00:00,2025-01-18 09:18:00,E75
4053,4898,5737,DL,CHS,JFK,2025-01-25 07:00:00,2025-01-25 09:18:00,E75
4054,15013,1813,WN,DAL,CHS,2025-01-02 10:05:00,2025-01-02 13:25:00,73H
4055,15320,3263,WN,DEN,CHS,2025-01-27 17:40:00,2025-01-27 22:50:00,73W
4056,15320,3263,WN,DEN,CHS,2025-01-28 17:40:00,2025-01-28 22:50:00,73W
4057,15320,3263,WN,DEN,CHS,2025-01-29 17:40:00,2025-01-29 22:50:00,73W
4058,15320,3263,WN,DEN,CHS,2025-01-30 17:40:00,2025-01-30 22:50:00,73W
4059,15320,3263,WN,DEN,CHS,2025-01-31 17:40:00,2025-01-31 22:50:00,73W
4060,15298,3237,WN,CHS,BWI,2025-01-11 08:10:00,2025-01-11 09:40:00,7M8
4061,15298,3237,WN,CHS,BWI,2025-01-18 08:10:00,2025-01-18 09:40:00,7M8
4062,15298,3237,WN,CHS,BWI,2025-01-25 08:10:00,2025-01-25 09:40:00,7M8
4063,14445,3401,UA,CHS,IAD,2025-01-01 14:47:00,2025-01-01 16:25:00,E70
4064,14445,3401,UA,CHS,IAD,2025-01-06 14:47:00,2025-01-06 16:25:00,E70
4065,8792,4467,AA,CHS,PHL,2025-01-06 16:03:00,2025-01-06 17:54:00,E75
4066,10094,6324,AS,DCA,CHS,2025-01-06 20:05:00,2025-01-06 22:05:00,E75
4067,10496,5283,BA,MIA,CHS,2025-01-04 21:58:00,2025-01-04 23:59:00,319
4068,9618,4985,AC,CHS,ORD,2025-01-09 06:15:00,2025-01-09 07:54:00,E7W
4069,9618,4985,AC,CHS,ORD,2025-01-10 06:15:00,2025-01-10 07:54:00,E7W
4070,9618,4985,AC,CHS,ORD,2025-01-13 06:15:00,2025-01-13 07:54:00,E7W
4071,9618,4985,AC,CHS,ORD,2025-01-16 06:15:00,2025-01-16 07:54:00,E7W
4072,9618,4985,AC,CHS,ORD,2025-01-17 06:15:00,2025-01-17 07:54:00,E7W
4073,9618,4985,AC,CHS,ORD,2025-01-20 06:15:00,2025-01-20 07:54:00,E7W
4074,9618,4985,AC,CHS,ORD,2025-01-23 06:15:00,2025-01-23 07:54:00,E7W
4075,9618,4985,AC,CHS,ORD,2025-01-24 06:15:00,2025-01-24 07:54:00,E7W
4076,9618,4985,AC,CHS,ORD,2025-01-27 06:15:00,2025-01-27 07:54:00,E7W
4077,9618,4985,AC,CHS,ORD,2025-01-30 06:15:00,2025-01-30 07:54:00,E7W
4078,9618,4985,AC,CHS,ORD,2025-01-31 06:15:00,2025-01-31 07:54:00,E7W
4079,13732,255,MX,ISP,CHS,2025-01-17 10:10:00,2025-01-17 12:19:00,223
4080,13732,255,MX,ISP,CHS,2025-01-20 10:10:00,2025-01-20 12:19:00,223
4081,7356,1422,AA,DFW,CHS,2025-01-21 19:10:00,2025-01-21 22:35:00,738
4082,6284,2333,UA,CHS,ORD,2025-01-13 06:35:00,2025-01-13 07:55:00,319
4083,6284,2333,UA,CHS,ORD,2025-01-14 06:35:00,2025-01-14 07:55:00,319
4084,6284,2333,UA,CHS,ORD,2025-01-15 06:35:00,2025-01-15 07:55:00,319
4085,6284,2333,UA,CHS,ORD,2025-01-16 06:35:00,2025-01-16 07:55:00,319
4086,6284,2333,UA,CHS,ORD,2025-01-17 06:35:00,2025-01-17 07:55:00,319
4087,6284,2333,UA,CHS,ORD,2025-01-18 06:35:00,2025-01-18 07:55:00,319
4088,13981,721,MX,CHS,PVD,2025-01-03 21:07:00,2025-01-03 23:12:00,223
4089,13981,721,MX,CHS,PVD,2025-01-06 21:07:00,2025-01-06 23:12:00,223
4090,13980,721,MX,PBI,CHS,2025-01-03 18:49:00,2025-01-03 20:27:00,223
4091,13980,721,MX,PBI,CHS,2025-01-06 18:49:00,2025-01-06 20:27:00,223
4092,11496,1663,DL,ATL,CHS,2025-01-17 21:30:00,2025-01-17 22:37:00,739
4093,7319,1287,AA,CHS,MIA,2025-01-11 05:45:00,2025-01-11 07:30:00,319
4094,10750,8310,BA,CHS,JFK,2025-01-20 16:29:00,2025-01-20 18:30:00,223
4095,10750,8310,BA,CHS,JFK,2025-01-22 16:29:00,2025-01-22 18:30:00,223
4096,10750,8310,BA,CHS,JFK,2025-01-23 16:29:00,2025-01-23 18:30:00,223
4097,10750,8310,BA,CHS,JFK,2025-01-24 16:29:00,2025-01-24 18:30:00,223
4098,10750,8310,BA,CHS,JFK,2025-01-25 16:29:00,2025-01-25 18:30:00,223
4099,3884,2493,DL,ATL,CHS,2025-01-01 19:30:00,2025-01-01 20:39:00,757
4100,3884,2493,DL,ATL,CHS,2025-01-02 19:30:00,2025-01-02 20:39:00,757
4101,3884,2493,DL,ATL,CHS,2025-01-03 19:30:00,2025-01-03 20:39:00,757
4102,3884,2493,DL,ATL,CHS,2025-01-07 19:30:00,2025-01-07 20:39:00,757
4103,3884,2493,DL,ATL,CHS,2025-01-08 19:30:00,2025-01-08 20:39:00,757
4104,3884,2493,DL,ATL,CHS,2025-01-09 19:30:00,2025-01-09 20:39:00,757
4105,3884,2493,DL,ATL,CHS,2025-01-10 19:30:00,2025-01-10 20:39:00,757
4106,3884,2493,DL,ATL,CHS,2025-01-14 19:30:00,2025-01-14 20:39:00,757
4107,3884,2493,DL,ATL,CHS,2025-01-15 19:30:00,2025-01-15 20:39:00,757
4108,3884,2493,DL,ATL,CHS,2025-01-16 19:30:00,2025-01-16 20:39:00,757
4109,3884,2493,DL,ATL,CHS,2025-01-17 19:30:00,2025-01-17 20:39:00,757
4110,3884,2493,DL,ATL,CHS,2025-01-21 19:30:00,2025-01-21 20:39:00,757
4111,3884,2493,DL,ATL,CHS,2025-01-22 19:30:00,2025-01-22 20:39:00,757
4112,3884,2493,DL,ATL,CHS,2025-01-23 19:30:00,2025-01-23 20:39:00,757
4113,3884,2493,DL,ATL,CHS,2025-01-24 19:30:00,2025-01-24 20:39:00,757
4114,3884,2493,DL,ATL,CHS,2025-01-28 19:30:00,2025-01-28 20:39:00,757
4115,3884,2493,DL,ATL,CHS,2025-01-29 19:30:00,2025-01-29 20:39:00,757
4116,3884,2493,DL,ATL,CHS,2025-01-30 19:30:00,2025-01-30 20:39:00,757
4117,3884,2493,DL,ATL,CHS,2025-01-31 19:30:00,2025-01-31 20:39:00,757
4118,13766,263,MX,HPN,CHS,2025-01-10 12:00:00,2025-01-10 14:05:00,223
4119,13766,263,MX,HPN,CHS,2025-01-13 12:00:00,2025-01-13 14:05:00,223
4120,13766,263,MX,HPN,CHS,2025-01-17 12:00:00,2025-01-17 14:05:00,223
4121,13766,263,MX,HPN,CHS,2025-01-20 12:00:00,2025-01-20 14:05:00,223
4122,13766,263,MX,HPN,CHS,2025-01-24 12:00:00,2025-01-24 14:05:00,223
4123,13766,263,MX,HPN,CHS,2025-01-27 12:00:00,2025-01-27 14:05:00,223
4124,13766,263,MX,HPN,CHS,2025-01-31 12:00:00,2025-01-31 14:05:00,223
4125,15142,2379,WN,BWI,CHS,2025-01-04 08:15:00,2025-01-04 10:05:00,73H
4126,13910,500,MX,BDL,CHS,2025-01-10 07:35:00,2025-01-10 09:57:00,223
4127,13910,500,MX,BDL,CHS,2025-01-13 07:35:00,2025-01-13 09:57:00,223
4128,14346,1289,UA,CHS,EWR,2025-01-21 07:00:00,2025-01-21 08:57:00,319
4129,14346,1289,UA,CHS,EWR,2025-01-22 07:00:00,2025-01-22 08:57:00,319
4130,14346,1289,UA,CHS,EWR,2025-01-23 07:00:00,2025-01-23 08:57:00,319
4131,14346,1289,UA,CHS,EWR,2025-01-24 07:00:00,2025-01-24 08:57:00,319
4132,14346,1289,UA,CHS,EWR,2025-01-28 07:00:00,2025-01-28 08:57:00,319
4133,14346,1289,UA,CHS,EWR,2025-01-29 07:00:00,2025-01-29 08:57:00,319
4134,14346,1289,UA,CHS,EWR,2025-01-30 07:00:00,2025-01-30 08:57:00,319
4135,14346,1289,UA,CHS,EWR,2025-01-31 07:00:00,2025-01-31 08:57:00,319
4136,13135,5371,DL,CHS,JFK,2025-01-13 07:00:00,2025-01-13 09:02:00,CR9
4137,13135,5371,DL,CHS,JFK,2025-01-20 07:00:00,2025-01-20 09:02:00,CR9
4138,13635,208,MX,CHS,CMH,2025-01-09 14:59:00,2025-01-09 16:40:00,223
4139,13635,208,MX,CHS,CMH,2025-01-16 14:59:00,2025-01-16 16:40:00,223
4140,13635,208,MX,CHS,CMH,2025-01-23 14:59:00,2025-01-23 16:40:00,223
4141,13635,208,MX,CHS,CMH,2025-01-30 14:59:00,2025-01-30 16:40:00,223
4142,12127,3055,DL,CHS,ATL,2025-01-23 05:35:00,2025-01-23 06:50:00,739
4143,12127,3055,DL,CHS,ATL,2025-01-30 05:35:00,2025-01-30 06:50:00,739
4144,13361,5674,DL,CHS,JFK,2025-01-20 12:59:00,2025-01-20 15:03:00,E75
4145,13360,5674,DL,JFK,CHS,2025-01-20 10:00:00,2025-01-20 12:18:00,E75
4146,15380,3702,WN,CHS,DAL,2025-01-08 08:50:00,2025-01-08 10:40:00,7M8
4147,15380,3702,WN,CHS,DAL,2025-01-09 08:50:00,2025-01-09 10:40:00,7M8
4148,15380,3702,WN,CHS,DAL,2025-01-10 08:50:00,2025-01-10 10:40:00,7M8
4149,11907,2493,DL,ATL,CHS,2025-01-03 19:50:00,2025-01-03 21:00:00,739
4150,11907,2493,DL,ATL,CHS,2025-01-04 19:50:00,2025-01-04 21:00:00,739
4151,9570,4570,AC,CHS,ORD,2025-01-20 12:32:00,2025-01-20 14:11:00,E7W
4152,9570,4570,AC,CHS,ORD,2025-01-21 12:32:00,2025-01-21 14:11:00,E7W
4153,9570,4570,AC,CHS,ORD,2025-01-22 12:32:00,2025-01-22 14:11:00,E7W
4154,9570,4570,AC,CHS,ORD,2025-01-23 12:32:00,2025-01-23 14:11:00,E7W
4155,9570,4570,AC,CHS,ORD,2025-01-24 12:32:00,2025-01-24 14:11:00,E7W
4156,9570,4570,AC,CHS,ORD,2025-01-27 12:32:00,2025-01-27 14:11:00,E7W
4157,9570,4570,AC,CHS,ORD,2025-01-28 12:32:00,2025-01-28 14:11:00,E7W
4158,9570,4570,AC,CHS,ORD,2025-01-29 12:32:00,2025-01-29 14:11:00,E7W
4159,9570,4570,AC,CHS,ORD,2025-01-30 12:32:00,2025-01-30 14:11:00,E7W
4160,9570,4570,AC,CHS,ORD,2025-01-31 12:32:00,2025-01-31 14:11:00,E7W
4161,14059,148,NK,FLL,CHS,2025-01-10 19:05:00,2025-01-10 20:50:00,32N
4162,14059,148,NK,FLL,CHS,2025-01-11 19:05:00,2025-01-11 20:50:00,32N
4163,14059,148,NK,FLL,CHS,2025-01-13 19:05:00,2025-01-13 20:50:00,32N
4164,14059,148,NK,FLL,CHS,2025-01-17 19:05:00,2025-01-17 20:50:00,32N
4165,14059,148,NK,FLL,CHS,2025-01-18 19:05:00,2025-01-18 20:50:00,32N
4166,14059,148,NK,FLL,CHS,2025-01-20 19:05:00,2025-01-20 20:50:00,32N
4167,14059,148,NK,FLL,CHS,2025-01-24 19:05:00,2025-01-24 20:50:00,32N
4168,14059,148,NK,FLL,CHS,2025-01-25 19:05:00,2025-01-25 20:50:00,32N
4169,14059,148,NK,FLL,CHS,2025-01-27 19:05:00,2025-01-27 20:50:00,32N
4170,14059,148,NK,FLL,CHS,2025-01-31 19:05:00,2025-01-31 20:50:00,32N
4171,13799,328,MX,MSY,CHS,2025-01-20 08:55:00,2025-01-20 11:45:00,E95
4172,1810,4375,AS,DFW,CHS,2025-01-01 18:30:00,2025-01-01 21:55:00,738
4173,1810,4375,AS,DFW,CHS,2025-01-02 18:30:00,2025-01-02 21:55:00,738
4174,1810,4375,AS,DFW,CHS,2025-01-03 18:30:00,2025-01-03 21:55:00,738
4175,1810,4375,AS,DFW,CHS,2025-01-04 18:30:00,2025-01-04 21:55:00,738
4176,13418,5807,DL,BOS,CHS,2025-01-02 17:20:00,2025-01-02 20:06:00,E75
4177,13418,5807,DL,BOS,CHS,2025-01-03 17:20:00,2025-01-03 20:06:00,E75
4178,13418,5807,DL,BOS,CHS,2025-01-04 17:20:00,2025-01-04 20:06:00,E75
4179,8336,3251,AA,CHS,PHL,2025-01-13 07:55:00,2025-01-13 09:43:00,319
4180,8336,3251,AA,CHS,PHL,2025-01-14 07:55:00,2025-01-14 09:43:00,319
4181,8336,3251,AA,CHS,PHL,2025-01-15 07:55:00,2025-01-15 09:43:00,319
4182,8336,3251,AA,CHS,PHL,2025-01-16 07:55:00,2025-01-16 09:43:00,319
4183,8336,3251,AA,CHS,PHL,2025-01-17 07:55:00,2025-01-17 09:43:00,319
4184,8336,3251,AA,CHS,PHL,2025-01-20 07:55:00,2025-01-20 09:43:00,319
4185,8336,3251,AA,CHS,PHL,2025-01-21 07:55:00,2025-01-21 09:43:00,319
4186,8336,3251,AA,CHS,PHL,2025-01-22 07:55:00,2025-01-22 09:43:00,319
4187,8336,3251,AA,CHS,PHL,2025-01-23 07:55:00,2025-01-23 09:43:00,319
4188,8336,3251,AA,CHS,PHL,2025-01-24 07:55:00,2025-01-24 09:43:00,319
4189,8336,3251,AA,CHS,PHL,2025-01-27 07:55:00,2025-01-27 09:43:00,319
4190,8336,3251,AA,CHS,PHL,2025-01-28 07:55:00,2025-01-28 09:43:00,319
4191,8336,3251,AA,CHS,PHL,2025-01-29 07:55:00,2025-01-29 09:43:00,319
4192,8336,3251,AA,CHS,PHL,2025-01-30 07:55:00,2025-01-30 09:43:00,319
4193,8336,3251,AA,CHS,PHL,2025-01-31 07:55:00,2025-01-31 09:43:00,319
4194,15362,3474,WN,CHS,BWI,2025-01-04 19:45:00,2025-01-04 21:15:00,73W
4195,9640,402,AS,SEA,CHS,2025-01-29 09:15:00,2025-01-29 17:32:00,7M9
4196,9640,402,AS,SEA,CHS,2025-01-30 09:15:00,2025-01-30 17:32:00,7M9
4197,9640,402,AS,SEA,CHS,2025-01-31 09:15:00,2025-01-31 17:32:00,7M9
4198,13249,5501,DL,JFK,CHS,2025-01-13 19:25:00,2025-01-13 21:51:00,CR9
4199,13249,5501,DL,JFK,CHS,2025-01-20 19:25:00,2025-01-20 21:51:00,CR9
4200,11051,1131,B6,CHS,FLL,2025-01-01 09:45:00,2025-01-01 11:25:00,320
4201,320,1184,AA,CHS,CLT,2025-01-01 05:33:00,2025-01-01 06:40:00,320
4202,320,1184,AA,CHS,CLT,2025-01-02 05:33:00,2025-01-02 06:40:00,320
4203,320,1184,AA,CHS,CLT,2025-01-03 05:33:00,2025-01-03 06:40:00,320
4204,320,1184,AA,CHS,CLT,2025-01-04 05:33:00,2025-01-04 06:40:00,320
4205,320,1184,AA,CHS,CLT,2025-01-06 05:33:00,2025-01-06 06:40:00,320
4206,15229,2621,WN,MDW,CHS,2025-01-03 13:55:00,2025-01-03 16:55:00,73W
4207,14977,1742,WN,CHS,BWI,2025-01-02 19:35:00,2025-01-02 21:05:00,73W
4208,6176,1463,UA,EWR,CHS,2025-01-01 20:50:00,2025-01-01 23:14:00,319
4209,6176,1463,UA,EWR,CHS,2025-01-02 20:50:00,2025-01-02 23:14:00,319
4210,6176,1463,UA,EWR,CHS,2025-01-03 20:50:00,2025-01-03 23:14:00,319
4211,6176,1463,UA,EWR,CHS,2025-01-04 20:50:00,2025-01-04 23:14:00,319
4212,6176,1463,UA,EWR,CHS,2025-01-06 20:50:00,2025-01-06 23:14:00,319
4213,6176,1463,UA,EWR,CHS,2025-01-07 20:50:00,2025-01-07 23:14:00,319
4214,6176,1463,UA,EWR,CHS,2025-01-08 20:50:00,2025-01-08 23:14:00,319
4215,6176,1463,UA,EWR,CHS,2025-01-09 20:50:00,2025-01-09 23:14:00,319
4216,6176,1463,UA,EWR,CHS,2025-01-10 20:50:00,2025-01-10 23:14:00,319
4217,6176,1463,UA,EWR,CHS,2025-01-11 20:50:00,2025-01-11 23:14:00,319
4218,6176,1463,UA,EWR,CHS,2025-01-13 20:50:00,2025-01-13 23:14:00,319
4219,6176,1463,UA,EWR,CHS,2025-01-14 20:50:00,2025-01-14 23:14:00,319
4220,6176,1463,UA,EWR,CHS,2025-01-15 20:50:00,2025-01-15 23:14:00,319
4221,6176,1463,UA,EWR,CHS,2025-01-16 20:50:00,2025-01-16 23:14:00,319
4222,6176,1463,UA,EWR,CHS,2025-01-17 20:50:00,2025-01-17 23:14:00,319
4223,6176,1463,UA,EWR,CHS,2025-01-18 20:50:00,2025-01-18 23:14:00,319
4224,14041,850,MX,HPN,CHS,2025-01-01 08:00:00,2025-01-01 10:05:00,223
4225,9973,4366,AS,CHS,DCA,2025-01-11 10:54:00,2025-01-11 12:34:00,CR9
4226,9973,4366,AS,CHS,DCA,2025-01-18 10:54:00,2025-01-18 12:34:00,CR9
4227,9973,4366,AS,CHS,DCA,2025-01-25 10:54:00,2025-01-25 12:34:00,CR9
4228,10311,1926,BA,DFW,CHS,2025-01-07 19:10:00,2025-01-07 22:35:00,738
4229,10311,1926,BA,DFW,CHS,2025-01-08 19:10:00,2025-01-08 22:35:00,738
4230,10311,1926,BA,DFW,CHS,2025-01-09 19:10:00,2025-01-09 22:35:00,738
4231,10311,1926,BA,DFW,CHS,2025-01-10 19:10:00,2025-01-10 22:35:00,738
4232,10311,1926,BA,DFW,CHS,2025-01-11 19:10:00,2025-01-11 22:35:00,738
4233,10311,1926,BA,DFW,CHS,2025-01-13 19:10:00,2025-01-13 22:35:00,738
4234,10311,1926,BA,DFW,CHS,2025-01-14 19:10:00,2025-01-14 22:35:00,738
4235,10311,1926,BA,DFW,CHS,2025-01-15 19:10:00,2025-01-15 22:35:00,738
4236,10311,1926,BA,DFW,CHS,2025-01-16 19:10:00,2025-01-16 22:35:00,738
4237,10311,1926,BA,DFW,CHS,2025-01-17 19:10:00,2025-01-17 22:35:00,738
4238,10311,1926,BA,DFW,CHS,2025-01-18 19:10:00,2025-01-18 22:35:00,738
4239,10311,1926,BA,DFW,CHS,2025-01-20 19:10:00,2025-01-20 22:35:00,738
4240,10311,1926,BA,DFW,CHS,2025-01-21 19:10:00,2025-01-21 22:35:00,738
4241,10311,1926,BA,DFW,CHS,2025-01-22 19:10:00,2025-01-22 22:35:00,738
4242,10311,1926,BA,DFW,CHS,2025-01-23 19:10:00,2025-01-23 22:35:00,738
4243,10311,1926,BA,DFW,CHS,2025-01-24 19:10:00,2025-01-24 22:35:00,738
4244,10311,1926,BA,DFW,CHS,2025-01-25 19:10:00,2025-01-25 22:35:00,738
4245,10311,1926,BA,DFW,CHS,2025-01-27 19:10:00,2025-01-27 22:35:00,738
4246,10311,1926,BA,DFW,CHS,2025-01-28 19:10:00,2025-01-28 22:35:00,738
4247,10311,1926,BA,DFW,CHS,2025-01-29 19:10:00,2025-01-29 22:35:00,738
4248,10311,1926,BA,DFW,CHS,2025-01-30 19:10:00,2025-01-30 22:35:00,738
4249,10311,1926,BA,DFW,CHS,2025-01-31 19:10:00,2025-01-31 22:35:00,738
4250,15381,3702,WN,CHS,DAL,2025-01-13 08:50:00,2025-01-13 10:40:00,7M8
4251,15381,3702,WN,CHS,DAL,2025-01-14 08:50:00,2025-01-14 10:40:00,7M8
4252,15381,3702,WN,CHS,DAL,2025-01-15 08:50:00,2025-01-15 10:40:00,7M8
4253,9074,5220,AA,CHS,CLT,2025-01-02 09:10:00,2025-01-02 10:25:00,CR9
4254,9074,5220,AA,CHS,CLT,2025-01-03 09:10:00,2025-01-03 10:25:00,CR9
4255,9074,5220,AA,CHS,CLT,2025-01-06 09:10:00,2025-01-06 10:25:00,CR9
4256,9073,5220,AA,CLT,CHS,2025-01-02 07:21:00,2025-01-02 08:34:00,CR9
4257,9073,5220,AA,CLT,CHS,2025-01-03 07:21:00,2025-01-03 08:34:00,CR9
4258,9073,5220,AA,CLT,CHS,2025-01-06 07:21:00,2025-01-06 08:34:00,CR9
4259,7352,1422,AA,DFW,CHS,2025-01-08 19:10:00,2025-01-08 22:35:00,738
4260,1530,5167,AA,DCA,CHS,2025-01-06 20:31:00,2025-01-06 22:19:00,CR9
4261,14980,1742,WN,CHS,BWI,2025-01-06 18:20:00,2025-01-06 19:50:00,73H
4262,12047,2850,DL,ATL,CHS,2025-01-01 22:47:00,2025-01-01 23:58:00,739
4263,13923,501,MX,CHS,BDL,2025-01-01 15:36:00,2025-01-01 17:40:00,223
4264,13922,501,MX,TPA,CHS,2025-01-01 13:28:00,2025-01-01 14:56:00,223
4265,15373,3589,WN,BNA,CHS,2025-01-03 21:10:00,2025-01-03 23:35:00,73W
4266,14474,3481,UA,CHS,ORD,2025-01-11 12:32:00,2025-01-11 14:11:00,E70
4267,14474,3481,UA,CHS,ORD,2025-01-18 12:32:00,2025-01-18 14:11:00,E70
4268,11685,2179,DL,CHS,ATL,2025-01-02 14:29:00,2025-01-02 15:45:00,717
4269,11684,2179,DL,ATL,CHS,2025-01-02 12:33:00,2025-01-02 13:44:00,717
4270,10276,1925,BA,CHS,DFW,2025-01-02 15:34:00,2025-01-02 17:45:00,738
4271,10276,1925,BA,CHS,DFW,2025-01-03 15:34:00,2025-01-03 17:45:00,738
4272,10276,1925,BA,CHS,DFW,2025-01-06 15:34:00,2025-01-06 17:45:00,738
4273,6159,1289,UA,CHS,EWR,2025-01-01 06:00:00,2025-01-01 08:16:00,319
4274,6159,1289,UA,CHS,EWR,2025-01-02 06:00:00,2025-01-02 08:16:00,319
4275,6159,1289,UA,CHS,EWR,2025-01-03 06:00:00,2025-01-03 08:16:00,319
4276,6159,1289,UA,CHS,EWR,2025-01-04 06:00:00,2025-01-04 08:16:00,319
4277,6159,1289,UA,CHS,EWR,2025-01-06 06:00:00,2025-01-06 08:16:00,319
4278,6159,1289,UA,CHS,EWR,2025-01-07 06:00:00,2025-01-07 08:16:00,319
4279,6159,1289,UA,CHS,EWR,2025-01-08 06:00:00,2025-01-08 08:16:00,319
4280,6159,1289,UA,CHS,EWR,2025-01-09 06:00:00,2025-01-09 08:16:00,319
4281,6159,1289,UA,CHS,EWR,2025-01-10 06:00:00,2025-01-10 08:16:00,319
4282,6159,1289,UA,CHS,EWR,2025-01-11 06:00:00,2025-01-11 08:16:00,319
4283,6159,1289,UA,CHS,EWR,2025-01-13 06:00:00,2025-01-13 08:16:00,319
4284,6159,1289,UA,CHS,EWR,2025-01-14 06:00:00,2025-01-14 08:16:00,319
4285,6159,1289,UA,CHS,EWR,2025-01-15 06:00:00,2025-01-15 08:16:00,319
4286,6159,1289,UA,CHS,EWR,2025-01-16 06:00:00,2025-01-16 08:16:00,319
4287,6159,1289,UA,CHS,EWR,2025-01-17 06:00:00,2025-01-17 08:16:00,319
4288,6159,1289,UA,CHS,EWR,2025-01-18 06:00:00,2025-01-18 08:16:00,319
4289,7204,528,AA,CHS,DFW,2025-01-02 08:03:00,2025-01-02 10:18:00,738
4290,12414,3179,DL,CHS,ATL,2025-01-16 19:05:00,2025-01-16 20:33:00,739
4291,12413,3179,DL,ATL,CHS,2025-01-16 16:52:00,2025-01-16 18:00:00,739
4292,10990,368,B6,CHS,BOS,2025-01-29 12:25:00,2025-01-29 14:42:00,E90
4293,10990,368,B6,CHS,BOS,2025-01-31 12:25:00,2025-01-31 14:42:00,E90
4294,9561,4570,AC,CHS,ORD,2025-01-01 11:31:00,2025-01-01 13:01:00,319
4295,9561,4570,AC,CHS,ORD,2025-01-02 11:31:00,2025-01-02 13:01:00,319
4296,9561,4570,AC,CHS,ORD,2025-01-03 11:31:00,2025-01-03 13:01:00,319
4297,6201,1573,UA,IAH,CHS,2025-01-20 12:15:00,2025-01-20 15:50:00,319
4298,6201,1573,UA,IAH,CHS,2025-01-21 12:15:00,2025-01-21 15:50:00,319
4299,6201,1573,UA,IAH,CHS,2025-01-22 12:15:00,2025-01-22 15:50:00,319
4300,6201,1573,UA,IAH,CHS,2025-01-23 12:15:00,2025-01-23 15:50:00,319
4301,6201,1573,UA,IAH,CHS,2025-01-24 12:15:00,2025-01-24 15:50:00,319
4302,6201,1573,UA,IAH,CHS,2025-01-25 12:15:00,2025-01-25 15:50:00,319
4303,6201,1573,UA,IAH,CHS,2025-01-27 12:15:00,2025-01-27 15:50:00,319
4304,6201,1573,UA,IAH,CHS,2025-01-28 12:15:00,2025-01-28 15:50:00,319
4305,6201,1573,UA,IAH,CHS,2025-01-29 12:15:00,2025-01-29 15:50:00,319
4306,6201,1573,UA,IAH,CHS,2025-01-30 12:15:00,2025-01-30 15:50:00,319
4307,6201,1573,UA,IAH,CHS,2025-01-31 12:15:00,2025-01-31 15:50:00,319
4308,9638,402,AS,SEA,CHS,2025-01-22 09:15:00,2025-01-22 17:32:00,7M9
4309,9638,402,AS,SEA,CHS,2025-01-24 09:15:00,2025-01-24 17:32:00,7M9
4310,14413,2333,UA,CHS,ORD,2025-01-04 06:30:00,2025-01-04 08:00:00,319
4311,942,2718,AA,CHS,MIA,2025-01-07 18:33:00,2025-01-07 20:20:00,319
4312,941,2718,AA,MIA,CHS,2025-01-07 15:30:00,2025-01-07 17:14:00,319
4313,7262,1155,AA,CHS,CLT,2025-01-06 12:48:00,2025-01-06 13:56:00,319
4314,7261,1155,AA,CLT,CHS,2025-01-06 11:00:00,2025-01-06 12:08:00,319
4315,14533,4230,UA,IAD,CHS,2025-01-04 17:10:00,2025-01-04 19:09:00,ERJ
4316,14240,580,UA,CHS,ORD,2025-01-06 11:40:00,2025-01-06 13:10:00,739
4317,7810,1586,AA,CHS,CLT,2025-01-01 20:25:00,2025-01-01 21:32:00,320
4318,7809,1586,AA,CLT,CHS,2025-01-01 18:31:00,2025-01-01 19:40:00,320
4319,10206,1753,BA,CHS,DFW,2025-01-06 08:03:00,2025-01-06 10:18:00,738
4320,13930,501,MX,CHS,BDL,2025-01-24 10:37:00,2025-01-24 12:43:00,223
4321,13930,501,MX,CHS,BDL,2025-01-27 10:37:00,2025-01-27 12:43:00,223
4322,13930,501,MX,CHS,BDL,2025-01-31 10:37:00,2025-01-31 12:43:00,223
4323,858,2505,AA,MIA,CHS,2025-01-10 21:00:00,2025-01-10 22:44:00,319
4324,4108,2850,DL,ATL,CHS,2025-01-04 22:29:00,2025-01-04 23:38:00,739
4325,4108,2850,DL,ATL,CHS,2025-01-11 22:29:00,2025-01-11 23:38:00,739
4326,4108,2850,DL,ATL,CHS,2025-01-18 22:29:00,2025-01-18 23:38:00,739
4327,4108,2850,DL,ATL,CHS,2025-01-25 22:29:00,2025-01-25 23:38:00,739
4328,13744,258,MX,CHS,CVG,2025-01-09 14:24:00,2025-01-09 16:14:00,223
4329,13744,258,MX,CHS,CVG,2025-01-16 14:24:00,2025-01-16 16:14:00,223
4330,13744,258,MX,CHS,CVG,2025-01-23 14:24:00,2025-01-23 16:14:00,223
